date,close
23/10/2006,32.88
24/10/2006,33.63
25/10/2006,37.68
26/10/2006,38.3
27/10/2006,38.24
30/10/2006,38.15
31/10/2006,38.09
01/11/2006,37.56
02/11/2006,37.45
03/11/2006,37.46
06/11/2006,38.21
07/11/2006,38.77
08/11/2006,39.47
09/11/2006,38.84
10/11/2006,39.26
13/11/2006,39.99
14/11/2006,41.51
15/11/2006,42.6
16/11/2006,42.84
17/11/2006,42.55
20/11/2006,42.44
21/11/2006,42.54
22/11/2006,42.96
24/11/2006,42.41
27/11/2006,40.85
28/11/2006,40.92
29/11/2006,40.63
30/11/2006,40.34
01/12/2006,39.41
04/12/2006,39.1
05/12/2006,38.98
06/12/2006,38.9
07/12/2006,38.12
08/12/2006,38.46
11/12/2006,38.69
12/12/2006,38.46
13/12/2006,38.5
14/12/2006,39.02
15/12/2006,40.01
18/12/2006,39.26
19/12/2006,39.42
20/12/2006,40.01
21/12/2006,39.89
22/12/2006,40.24
26/12/2006,39.8
27/12/2006,40.29
28/12/2006,40.21
29/12/2006,39.46
03/01/2007,38.7
04/01/2007,38.9
05/01/2007,38.37
08/01/2007,37.5
09/01/2007,37.78
10/01/2007,37.15
11/01/2007,37.4
12/01/2007,38.2
16/01/2007,38.66
17/01/2007,37.88
18/01/2007,36.98
19/01/2007,37.02
22/01/2007,36.95
23/01/2007,36.43
24/01/2007,37.26
25/01/2007,37.08
26/01/2007,36.85
29/01/2007,37.43
30/01/2007,37.05
31/01/2007,37.67
01/02/2007,38.7
02/02/2007,37.39
05/02/2007,37.16
06/02/2007,38.27
07/02/2007,38.98
08/02/2007,39.1
09/02/2007,38.72
12/02/2007,38.85
13/02/2007,39.31
14/02/2007,40.14
15/02/2007,40.06
16/02/2007,40.33
20/02/2007,41.51
21/02/2007,41.26
22/02/2007,41.0
23/02/2007,40.78
26/02/2007,40.88
27/02/2007,38.83
28/02/2007,39.14
01/03/2007,38.85
02/03/2007,37.69
05/03/2007,37.05
06/03/2007,38.58
07/03/2007,38.36
08/03/2007,38.1
09/03/2007,38.84
12/03/2007,38.81
13/03/2007,37.82
14/03/2007,38.08
15/03/2007,37.78
16/03/2007,37.85
19/03/2007,38.45
20/03/2007,38.58
21/03/2007,39.8
22/03/2007,39.49
23/03/2007,38.98
26/03/2007,39.01
27/03/2007,39.37
28/03/2007,39.34
29/03/2007,39.81
30/03/2007,39.79
02/04/2007,40.42
03/04/2007,41.19
04/04/2007,41.53
05/04/2007,41.68
09/04/2007,41.66
10/04/2007,41.86
11/04/2007,41.68
12/04/2007,42.27
13/04/2007,42.41
16/04/2007,45.2
17/04/2007,45.07
18/04/2007,44.99
19/04/2007,44.64
20/04/2007,44.95
23/04/2007,44.77
24/04/2007,44.75
25/04/2007,56.81
26/04/2007,62.78
27/04/2007,62.6
30/04/2007,61.33
01/05/2007,62.04
02/05/2007,61.18
03/05/2007,62.19
04/05/2007,63.23
07/05/2007,60.82
08/05/2007,61.83
09/05/2007,62.85
10/05/2007,60.92
11/05/2007,61.56
14/05/2007,61.7
15/05/2007,60.58
16/05/2007,63.22
17/05/2007,62.17
18/05/2007,63.3
21/05/2007,68.3
22/05/2007,68.88
23/05/2007,69.0
24/05/2007,69.35
25/05/2007,68.55
29/05/2007,69.63
30/05/2007,69.86
31/05/2007,69.14
01/06/2007,68.58
04/06/2007,70.42
05/06/2007,73.65
06/06/2007,72.29
07/06/2007,72.04
08/06/2007,73.24
11/06/2007,71.17
12/06/2007,70.07
13/06/2007,70.89
14/06/2007,71.94
15/06/2007,72.4
18/06/2007,71.83
19/06/2007,69.81
20/06/2007,69.1
21/06/2007,69.67
22/06/2007,68.86
25/06/2007,68.66
26/06/2007,67.48
27/06/2007,68.14
28/06/2007,68.89
29/06/2007,68.41
02/07/2007,69.61
03/07/2007,69.45
05/07/2007,68.73
06/07/2007,68.97
09/07/2007,72.07
10/07/2007,70.28
11/07/2007,70.73
12/07/2007,72.79
13/07/2007,75.1
16/07/2007,73.69
17/07/2007,73.79
18/07/2007,73.32
19/07/2007,73.35
20/07/2007,71.63
23/07/2007,71.74
24/07/2007,69.25
25/07/2007,86.18
26/07/2007,84.01
27/07/2007,84.04
30/07/2007,82.7
31/07/2007,78.54
01/08/2007,77.31
02/08/2007,79.71
03/08/2007,76.8
06/08/2007,79.0
07/08/2007,79.14
08/08/2007,77.78
09/08/2007,74.11
10/08/2007,74.78
13/08/2007,74.87
14/08/2007,73.45
15/08/2007,72.38
16/08/2007,72.79
17/08/2007,75.02
20/08/2007,74.7
21/08/2007,77.49
22/08/2007,78.5
23/08/2007,77.3
24/08/2007,79.25
27/08/2007,78.65
28/08/2007,76.22
29/08/2007,79.05
30/08/2007,78.68
31/08/2007,79.91
04/09/2007,82.7
05/09/2007,83.75
06/09/2007,86.21
07/09/2007,84.52
10/09/2007,83.34
11/09/2007,86.28
12/09/2007,87.3
13/09/2007,87.26
14/09/2007,87.77
17/09/2007,86.91
18/09/2007,88.75
19/09/2007,89.0
20/09/2007,89.65
21/09/2007,91.3
24/09/2007,92.59
25/09/2007,93.48
26/09/2007,93.43
27/09/2007,93.38
28/09/2007,93.15
01/10/2007,93.41
02/10/2007,92.36
03/10/2007,92.46
04/10/2007,92.26
05/10/2007,93.43
08/10/2007,95.85
09/10/2007,95.32
10/10/2007,94.66
11/10/2007,89.34
12/10/2007,92.37
15/10/2007,90.53
16/10/2007,89.53
17/10/2007,90.55
18/10/2007,89.85
19/10/2007,89.76
22/10/2007,91.29
23/10/2007,100.82
24/10/2007,88.73
25/10/2007,88.21
26/10/2007,90.0
29/10/2007,90.1
30/10/2007,88.24
31/10/2007,89.15
01/11/2007,87.65
02/11/2007,85.98
05/11/2007,84.37
06/11/2007,87.27
07/11/2007,87.04
08/11/2007,83.58
09/11/2007,78.89
12/11/2007,77.0
13/11/2007,79.86
14/11/2007,78.51
15/11/2007,77.85
16/11/2007,78.6
19/11/2007,79.18
20/11/2007,80.39
21/11/2007,79.76
23/11/2007,81.43
26/11/2007,81.3
27/11/2007,85.59
28/11/2007,90.3
29/11/2007,89.15
30/11/2007,90.56
03/12/2007,90.91
04/12/2007,94.41
05/12/2007,93.19
06/12/2007,94.21
07/12/2007,94.31
10/12/2007,93.02
11/12/2007,90.75
12/12/2007,91.28
13/12/2007,92.4
14/12/2007,89.08
17/12/2007,85.09
18/12/2007,86.89
19/12/2007,89.38
20/12/2007,90.58
21/12/2007,91.26
24/12/2007,91.01
26/12/2007,92.85
27/12/2007,94.25
28/12/2007,94.45
31/12/2007,92.64
02/01/2008,96.25
03/01/2008,95.21
04/01/2008,88.79
07/01/2008,88.82
08/01/2008,87.88
09/01/2008,85.22
10/01/2008,84.26
11/01/2008,81.08
14/01/2008,82.87
15/01/2008,80.24
16/01/2008,80.35
17/01/2008,80.12
18/01/2008,79.76
22/01/2008,78.48
23/01/2008,73.97
24/01/2008,77.67
25/01/2008,77.6
28/01/2008,75.82
29/01/2008,73.95
30/01/2008,74.21
31/01/2008,77.7
01/02/2008,74.63
04/02/2008,73.95
05/02/2008,72.09
06/02/2008,68.49
07/02/2008,70.91
08/02/2008,73.5
11/02/2008,75.19
12/02/2008,74.45
13/02/2008,77.73
14/02/2008,75.8
15/02/2008,72.96
19/02/2008,72.08
20/02/2008,73.64
21/02/2008,69.9
22/02/2008,72.08
25/02/2008,73.27
26/02/2008,71.69
27/02/2008,70.87
28/02/2008,67.85
29/02/2008,64.47
03/03/2008,62.43
04/03/2008,65.34
05/03/2008,64.99
06/03/2008,62.74
07/03/2008,64.09
10/03/2008,63.47
11/03/2008,67.15
12/03/2008,66.51
13/03/2008,68.32
14/03/2008,68.22
17/03/2008,66.53
18/03/2008,71.7
19/03/2008,70.17
20/03/2008,73.19
24/03/2008,75.95
25/03/2008,75.17
26/03/2008,73.8
27/03/2008,70.8
28/03/2008,69.76
31/03/2008,71.3
01/04/2008,76.7
02/04/2008,77.37
03/04/2008,74.94
04/04/2008,76.87
07/04/2008,76.9
08/04/2008,77.3
09/04/2008,74.39
10/04/2008,74.83
11/04/2008,71.99
14/04/2008,72.61
15/04/2008,72.5
16/04/2008,74.59
17/04/2008,74.04
18/04/2008,80.1
21/04/2008,80.18
22/04/2008,79.6
23/04/2008,81.0
24/04/2008,77.69
25/04/2008,80.86
28/04/2008,81.97
29/04/2008,80.74
30/04/2008,78.63
01/05/2008,79.36
02/05/2008,77.31
05/05/2008,75.92
06/05/2008,75.71
07/05/2008,73.18
08/05/2008,72.79
09/05/2008,72.41
12/05/2008,74.53
13/05/2008,74.56
14/05/2008,74.2
15/05/2008,76.12
16/05/2008,76.46
19/05/2008,82.29
20/05/2008,80.72
21/05/2008,78.3
22/05/2008,79.26
23/05/2008,78.35
27/05/2008,80.62
28/05/2008,80.08
29/05/2008,80.35
30/05/2008,81.62
02/06/2008,80.23
03/06/2008,80.11
04/06/2008,81.5
05/06/2008,84.51
06/06/2008,80.63
09/06/2008,79.43
10/06/2008,79.62
11/06/2008,77.28
12/06/2008,76.15
13/06/2008,79.17
16/06/2008,81.7
17/06/2008,82.97
18/06/2008,82.52
19/06/2008,84.26
20/06/2008,81.1
23/06/2008,80.68
24/06/2008,79.64
25/06/2008,80.51
26/06/2008,76.3
27/06/2008,74.66
30/06/2008,73.33
01/07/2008,73.62
02/07/2008,71.44
03/07/2008,72.0
07/07/2008,72.49
08/07/2008,75.04
09/07/2008,70.61
10/07/2008,70.63
11/07/2008,68.54
14/07/2008,66.28
15/07/2008,67.03
16/07/2008,71.84
17/07/2008,72.11
18/07/2008,69.12
21/07/2008,68.48
22/07/2008,67.97
23/07/2008,70.54
24/07/2008,78.72
25/07/2008,78.31
28/07/2008,75.98
29/07/2008,78.21
30/07/2008,78.21
31/07/2008,76.34
01/08/2008,75.75
04/08/2008,75.71
05/08/2008,79.11
06/08/2008,78.09
07/08/2008,76.95
08/08/2008,80.51
11/08/2008,88.09
12/08/2008,87.25
13/08/2008,86.69
14/08/2008,88.03
15/08/2008,86.4
18/08/2008,83.11
19/08/2008,81.29
20/08/2008,82.13
21/08/2008,83.26
22/08/2008,85.26
25/08/2008,82.85
26/08/2008,81.76
27/08/2008,81.73
28/08/2008,83.42
29/08/2008,80.81
02/09/2008,81.41
03/09/2008,80.77
04/09/2008,78.03
05/09/2008,79.19
08/09/2008,81.16
09/09/2008,79.04
10/09/2008,76.74
11/09/2008,79.51
12/09/2008,78.3
15/09/2008,77.34
16/09/2008,78.73
17/09/2008,71.54
18/09/2008,76.5
19/09/2008,81.0
22/09/2008,74.93
23/09/2008,71.76
24/09/2008,69.96
25/09/2008,72.08
26/09/2008,70.7
29/09/2008,63.35
30/09/2008,72.76
01/10/2008,69.58
02/10/2008,67.36
03/10/2008,67.0
06/10/2008,65.23
07/10/2008,58.52
08/10/2008,61.02
09/10/2008,56.0
10/10/2008,56.25
13/10/2008,62.02
14/10/2008,55.86
15/10/2008,48.72
16/10/2008,50.29
17/10/2008,50.65
20/10/2008,52.97
21/10/2008,50.23
22/10/2008,49.99
23/10/2008,50.32
24/10/2008,48.96
27/10/2008,49.58
28/10/2008,56.04
29/10/2008,56.89
30/10/2008,56.71
31/10/2008,57.24
03/11/2008,55.77
04/11/2008,58.45
05/11/2008,51.98
06/11/2008,47.22
07/11/2008,49.21
10/11/2008,48.46
11/11/2008,46.3
12/11/2008,41.56
13/11/2008,44.93
14/11/2008,41.75
17/11/2008,39.69
18/11/2008,38.44
19/11/2008,35.84
20/11/2008,35.03
21/11/2008,37.87
24/11/2008,42.5
25/11/2008,42.19
26/11/2008,43.96
28/11/2008,42.7
01/12/2008,40.47
02/12/2008,41.19
03/12/2008,45.21
04/12/2008,47.32
05/12/2008,48.26
08/12/2008,51.41
09/12/2008,51.25
10/12/2008,49.7
11/12/2008,48.25
12/12/2008,51.25
15/12/2008,48.85
16/12/2008,52.63
17/12/2008,53.18
18/12/2008,52.08
19/12/2008,51.56
22/12/2008,49.84
23/12/2008,51.08
24/12/2008,51.44
26/12/2008,51.78
29/12/2008,49.4
30/12/2008,50.76
31/12/2008,51.28
02/01/2009,54.36
05/01/2009,54.06
06/01/2009,57.36
07/01/2009,56.2
08/01/2009,57.16
09/01/2009,55.51
12/01/2009,51.92
13/01/2009,51.45
14/01/2009,48.49
15/01/2009,51.44
16/01/2009,51.59
